method,name,group,module_type,region,decode_step,m,input_shape,backend,elapsed_ms
sparse_bf16,language_model.layers.17.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19222399592399597
sparse_bf16,language_model.layers.18.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1103999987244606
sparse_bf16,language_model.layers.18.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10208000242710114
sparse_bf16,language_model.layers.18.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09865599870681763
sparse_bf16,language_model.layers.18.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09907200187444687
sparse_bf16,language_model.layers.18.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.15139199793338776
sparse_bf16,language_model.layers.18.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11609599739313126
sparse_bf16,language_model.layers.18.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10524799674749374
sparse_bf16,language_model.layers.18.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19180800020694733
sparse_bf16,language_model.layers.19.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10998400300741196
sparse_bf16,language_model.layers.19.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10768000036478043
sparse_bf16,language_model.layers.19.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10496000200510025
sparse_bf16,language_model.layers.19.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.12230399996042252
sparse_bf16,language_model.layers.19.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11548800021409988
sparse_bf16,language_model.layers.19.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10620799660682678
sparse_bf16,language_model.layers.19.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19164800643920898
sparse_bf16,language_model.layers.20.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1098560020327568
sparse_bf16,language_model.layers.20.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10096000134944916
sparse_bf16,language_model.layers.20.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.0989760011434555
sparse_bf16,language_model.layers.20.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09801600128412247
sparse_bf16,language_model.layers.20.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11846400052309036
sparse_bf16,language_model.layers.20.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1093439981341362
sparse_bf16,language_model.layers.20.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10316800326108932
sparse_bf16,language_model.layers.20.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19017599523067474
sparse_bf16,language_model.layers.21.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10867200046777725
sparse_bf16,language_model.layers.21.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10150399804115295
sparse_bf16,language_model.layers.21.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09910400211811066
sparse_bf16,language_model.layers.21.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10003200173377991
sparse_bf16,language_model.layers.21.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.12031999975442886
sparse_bf16,language_model.layers.21.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10931199789047241
sparse_bf16,language_model.layers.21.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10422399640083313
sparse_bf16,language_model.layers.21.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19183999300003052
sparse_bf16,language_model.layers.22.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10896000266075134
sparse_bf16,language_model.layers.22.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10150399804115295
sparse_bf16,language_model.layers.22.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10012800246477127
sparse_bf16,language_model.layers.22.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.0981760025024414
sparse_bf16,language_model.layers.22.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11744000017642975
sparse_bf16,language_model.layers.22.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10870400071144104
sparse_bf16,language_model.layers.22.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10441599786281586
sparse_bf16,language_model.layers.22.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19222399592399597
sparse_bf16,language_model.layers.23.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10831999778747559
sparse_bf16,language_model.layers.23.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11075200140476227
sparse_bf16,language_model.layers.23.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10409600287675858
sparse_bf16,language_model.layers.23.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11628799885511398
sparse_bf16,language_model.layers.23.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11158400028944016
sparse_bf16,language_model.layers.23.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10585600137710571
sparse_bf16,language_model.layers.23.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19334399700164795
sparse_bf16,language_model.layers.24.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10867200046777725
sparse_bf16,language_model.layers.24.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10092800110578537
sparse_bf16,language_model.layers.24.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09833600372076035
sparse_bf16,language_model.layers.24.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.0976639986038208
sparse_bf16,language_model.layers.24.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1175680011510849
sparse_bf16,language_model.layers.24.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1090560033917427
sparse_bf16,language_model.layers.24.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10371199995279312
sparse_bf16,language_model.layers.24.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19497600197792053
sparse_bf16,language_model.layers.25.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11116799712181091
sparse_bf16,language_model.layers.25.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10246399790048599
sparse_bf16,language_model.layers.25.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09932799637317657
sparse_bf16,language_model.layers.25.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09849599748849869
sparse_bf16,language_model.layers.25.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11932799965143204
sparse_bf16,language_model.layers.25.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10857599973678589
sparse_bf16,language_model.layers.25.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10524799674749374
sparse_bf16,language_model.layers.25.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19209599494934082
sparse_bf16,language_model.layers.26.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10838399827480316
sparse_bf16,language_model.layers.26.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10134399682283401
sparse_bf16,language_model.layers.26.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09929600358009338
sparse_bf16,language_model.layers.26.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09795200079679489
sparse_bf16,language_model.layers.26.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.12214399874210358
sparse_bf16,language_model.layers.26.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11155200004577637
sparse_bf16,language_model.layers.26.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10310400277376175
sparse_bf16,language_model.layers.26.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.1932159960269928
sparse_bf16,language_model.layers.27.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11555200070142746
sparse_bf16,language_model.layers.27.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10806400328874588
sparse_bf16,language_model.layers.27.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10505600273609161
sparse_bf16,language_model.layers.27.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11459200084209442
sparse_bf16,language_model.layers.27.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11027199774980545
sparse_bf16,language_model.layers.27.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10655999928712845
sparse_bf16,language_model.layers.27.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19142399728298187
sparse_bf16,language_model.layers.28.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11190400272607803
sparse_bf16,language_model.layers.28.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10211200267076492
sparse_bf16,language_model.layers.28.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10016000270843506
sparse_bf16,language_model.layers.28.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09811200201511383
sparse_bf16,language_model.layers.28.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11788800358772278
sparse_bf16,language_model.layers.28.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10735999792814255
sparse_bf16,language_model.layers.28.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10387200117111206
sparse_bf16,language_model.layers.28.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19116799533367157
sparse_bf16,language_model.layers.29.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10867200046777725
sparse_bf16,language_model.layers.29.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10038399696350098
sparse_bf16,language_model.layers.29.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09888000041246414
sparse_bf16,language_model.layers.29.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09785600006580353
sparse_bf16,language_model.layers.29.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.12441600114107132
sparse_bf16,language_model.layers.29.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11273600161075592
sparse_bf16,language_model.layers.29.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10454399883747101
sparse_bf16,language_model.layers.29.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19164800643920898
sparse_bf16,language_model.layers.30.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10950399935245514
sparse_bf16,language_model.layers.30.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10143999755382538
sparse_bf16,language_model.layers.30.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10019200295209885
sparse_bf16,language_model.layers.30.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.09763199836015701
sparse_bf16,language_model.layers.30.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11846400052309036
sparse_bf16,language_model.layers.30.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10870400071144104
sparse_bf16,language_model.layers.30.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10416000336408615
sparse_bf16,language_model.layers.30.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19331200420856476
sparse_bf16,language_model.layers.31.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10806400328874588
sparse_bf16,language_model.layers.31.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10502400249242783
sparse_bf16,language_model.layers.31.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10339199751615524
sparse_bf16,language_model.layers.31.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.1157120019197464
sparse_bf16,language_model.layers.31.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.11593600362539291
sparse_bf16,language_model.layers.31.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,19,1,1x1x4096,sparse_bf16,0.10841599851846695
sparse_bf16,language_model.layers.31.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,19,1,1x1x12288,sparse_bf16,0.19260799884796143
sparse_bf16,language_model.layers.0.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.13728000223636627
sparse_bf16,language_model.layers.0.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10735999792814255
sparse_bf16,language_model.layers.0.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10204800218343735
sparse_bf16,language_model.layers.0.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09916800260543823
sparse_bf16,language_model.layers.0.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.12089599668979645
sparse_bf16,language_model.layers.0.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10921599715948105
sparse_bf16,language_model.layers.0.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10259199887514114
sparse_bf16,language_model.layers.0.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19183999300003052
sparse_bf16,language_model.layers.1.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10809600353240967
sparse_bf16,language_model.layers.1.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10153599828481674
sparse_bf16,language_model.layers.1.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09961599856615067
sparse_bf16,language_model.layers.1.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09753599762916565
sparse_bf16,language_model.layers.1.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1207360029220581
sparse_bf16,language_model.layers.1.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11123199760913849
sparse_bf16,language_model.layers.1.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10390400141477585
sparse_bf16,language_model.layers.1.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.1913280040025711
sparse_bf16,language_model.layers.2.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1096000000834465
sparse_bf16,language_model.layers.2.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10227199643850327
sparse_bf16,language_model.layers.2.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.0989760011434555
sparse_bf16,language_model.layers.2.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09782399982213974
sparse_bf16,language_model.layers.2.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11622399836778641
sparse_bf16,language_model.layers.2.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1093439981341362
sparse_bf16,language_model.layers.2.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10233599692583084
sparse_bf16,language_model.layers.2.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19145600497722626
sparse_bf16,language_model.layers.3.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.12310399860143661
sparse_bf16,language_model.layers.3.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10585600137710571
sparse_bf16,language_model.layers.3.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10460799932479858
sparse_bf16,language_model.layers.3.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1154559999704361
sparse_bf16,language_model.layers.3.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10758399963378906
sparse_bf16,language_model.layers.3.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1050880029797554
sparse_bf16,language_model.layers.3.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19020800292491913
sparse_bf16,language_model.layers.4.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10819199681282043
sparse_bf16,language_model.layers.4.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10156799852848053
sparse_bf16,language_model.layers.4.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.0987199991941452
sparse_bf16,language_model.layers.4.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09759999811649323
sparse_bf16,language_model.layers.4.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.13068799674510956
sparse_bf16,language_model.layers.4.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11347199976444244
sparse_bf16,language_model.layers.4.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10406400263309479
sparse_bf16,language_model.layers.4.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19209599494934082
sparse_bf16,language_model.layers.5.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1098880022764206
sparse_bf16,language_model.layers.5.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11023999750614166
sparse_bf16,language_model.layers.5.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10054399818181992
sparse_bf16,language_model.layers.5.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09932799637317657
sparse_bf16,language_model.layers.5.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11744000017642975
sparse_bf16,language_model.layers.5.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10883200168609619
sparse_bf16,language_model.layers.5.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10367999970912933
sparse_bf16,language_model.layers.5.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19139200448989868
sparse_bf16,language_model.layers.6.linear_attn.in_proj_qkv,linear_attn.in_proj_qkv,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11612799763679504
sparse_bf16,language_model.layers.6.linear_attn.in_proj_z,linear_attn.in_proj_z,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.1027199998497963
sparse_bf16,language_model.layers.6.linear_attn.in_proj_b,linear_attn.in_proj_b,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10134399682283401
sparse_bf16,language_model.layers.6.linear_attn.in_proj_a,linear_attn.in_proj_a,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.09843199700117111
sparse_bf16,language_model.layers.6.linear_attn.out_proj,linear_attn.out_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11823999881744385
sparse_bf16,language_model.layers.6.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10790400207042694
sparse_bf16,language_model.layers.6.mlp.up_proj,mlp.up_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10659199953079224
sparse_bf16,language_model.layers.6.mlp.down_proj,mlp.down_proj,QwenManualHybridLinear,decode,20,1,1x1x12288,sparse_bf16,0.19276799261569977
sparse_bf16,language_model.layers.7.self_attn.q_proj,self_attn.q_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10873600095510483
sparse_bf16,language_model.layers.7.self_attn.k_proj,self_attn.k_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10390400141477585
sparse_bf16,language_model.layers.7.self_attn.v_proj,self_attn.v_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.10380800068378448
sparse_bf16,language_model.layers.7.self_attn.o_proj,self_attn.o_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.12191999703645706
sparse_bf16,language_model.layers.7.mlp.gate_proj,mlp.gate_proj,QwenManualHybridLinear,decode,20,1,1x1x4096,sparse_bf16,0.11257600039243698
