module_name,layer,module_type,m,n,k,kernel,supported,latency_ms,source,reason,prediction_status,prediction_error,conversion,conversion_supported,conversion_ms,conversion_reason
model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.18.mlp.down_proj,18,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.18.mlp.down_proj,18,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.18.mlp.down_proj,18,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.18.mlp.down_proj,18,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.18.mlp.down_proj,18,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.19.mlp.down_proj,19,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.19.mlp.down_proj,19,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.19.mlp.down_proj,19,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.19.mlp.down_proj,19,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.19.mlp.down_proj,19,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.20.mlp.down_proj,20,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.20.mlp.down_proj,20,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.20.mlp.down_proj,20,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.20.mlp.down_proj,20,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.20.mlp.down_proj,20,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.21.mlp.down_proj,21,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.21.mlp.down_proj,21,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.21.mlp.down_proj,21,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.21.mlp.down_proj,21,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.21.mlp.down_proj,21,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.22.mlp.down_proj,22,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.22.mlp.down_proj,22,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.22.mlp.down_proj,22,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.22.mlp.down_proj,22,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.22.mlp.down_proj,22,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.23.mlp.down_proj,23,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.23.mlp.down_proj,23,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.23.mlp.down_proj,23,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.23.mlp.down_proj,23,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.23.mlp.down_proj,23,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.24.mlp.gate_up_proj,24,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.24.mlp.gate_up_proj,24,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.24.mlp.gate_up_proj,24,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.24.mlp.gate_up_proj,24,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.24.mlp.gate_up_proj,24,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.24.mlp.down_proj,24,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.24.mlp.down_proj,24,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.24.mlp.down_proj,24,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.24.mlp.down_proj,24,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.24.mlp.down_proj,24,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.25.self_attn.qkv_proj,25,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.25.self_attn.qkv_proj,25,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.25.self_attn.qkv_proj,25,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.25.self_attn.qkv_proj,25,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.25.self_attn.qkv_proj,25,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.25.self_attn.o_proj,25,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.25.self_attn.o_proj,25,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.25.self_attn.o_proj,25,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.25.self_attn.o_proj,25,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.25.self_attn.o_proj,25,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.25.mlp.gate_up_proj,25,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.25.mlp.gate_up_proj,25,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.25.mlp.gate_up_proj,25,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.25.mlp.gate_up_proj,25,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.25.mlp.gate_up_proj,25,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.25.mlp.down_proj,25,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.25.mlp.down_proj,25,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.25.mlp.down_proj,25,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.25.mlp.down_proj,25,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.25.mlp.down_proj,25,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.26.self_attn.qkv_proj,26,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.26.self_attn.qkv_proj,26,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.26.self_attn.qkv_proj,26,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.26.self_attn.qkv_proj,26,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.26.self_attn.qkv_proj,26,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.26.self_attn.o_proj,26,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.26.self_attn.o_proj,26,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.26.self_attn.o_proj,26,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.26.self_attn.o_proj,26,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.26.self_attn.o_proj,26,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
model.layers.26.mlp.gate_up_proj,26,gate_up_proj,16384,28672,4096,dense_bf16,True,18.58725059711499,predicted,,pass,,,True,0.0,
model.layers.26.mlp.gate_up_proj,26,gate_up_proj,16384,28672,4096,dense_nvfp4,True,5.781626604061589,predicted,,pass,,canonical_to_cutlass,True,0.038035824409792904,
model.layers.26.mlp.gate_up_proj,26,gate_up_proj,16384,28672,4096,sparse_bf16,True,8.979271598575469,predicted,,pass,,,True,0.0,
model.layers.26.mlp.gate_up_proj,26,gate_up_proj,16384,28672,4096,sparse_nvfp4,True,4.3123343747315515,predicted,,pass,,,True,0.0,
model.layers.26.mlp.gate_up_proj,26,gate_up_proj,16384,28672,4096,marlin_nvfp4,True,18.09249285331458,predicted,,pass,,canonical_to_marlin,True,0.6766667944986378,
model.layers.26.mlp.down_proj,26,down_proj,16384,4096,14336,dense_bf16,True,9.162513656198282,predicted,,pass,,,True,0.0,
model.layers.26.mlp.down_proj,26,down_proj,16384,4096,14336,dense_nvfp4,True,6.33261076343214,predicted,,pass,,canonical_to_cutlass,True,0.03662382958370213,
model.layers.26.mlp.down_proj,26,down_proj,16384,4096,14336,sparse_bf16,True,4.406881676967695,predicted,,pass,,,True,0.0,
model.layers.26.mlp.down_proj,26,down_proj,16384,4096,14336,sparse_nvfp4,True,5.923774651648821,predicted,,pass,,,True,0.0,
model.layers.26.mlp.down_proj,26,down_proj,16384,4096,14336,marlin_nvfp4,True,8.449580834174672,predicted,,pass,,canonical_to_marlin,True,0.6163826418849485,
model.layers.27.self_attn.qkv_proj,27,qkv_proj,16384,6144,4096,dense_bf16,True,3.914394789297884,predicted,,pass,,,True,0.0,
model.layers.27.self_attn.qkv_proj,27,qkv_proj,16384,6144,4096,dense_nvfp4,True,2.407372722403801,predicted,,pass,,canonical_to_cutlass,True,0.036042486607956364,
model.layers.27.self_attn.qkv_proj,27,qkv_proj,16384,6144,4096,sparse_bf16,True,1.9079242915966026,predicted,,pass,,,True,0.0,
model.layers.27.self_attn.qkv_proj,27,qkv_proj,16384,6144,4096,sparse_nvfp4,True,2.1361463190118672,predicted,,pass,,,True,0.0,
model.layers.27.self_attn.qkv_proj,27,qkv_proj,16384,6144,4096,marlin_nvfp4,True,3.6664150868265093,predicted,,pass,,canonical_to_marlin,True,0.5318547791281847,
model.layers.27.self_attn.o_proj,27,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
model.layers.27.self_attn.o_proj,27,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
model.layers.27.self_attn.o_proj,27,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
model.layers.27.self_attn.o_proj,27,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
model.layers.27.self_attn.o_proj,27,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
